sf,por,msf_6,msf_7,msf_8,msf_9,msf_10,msf_11,msf_12,msf_13,msf_14,msf_15,msf_16,msf_17,msf_18,msf_19,msf_20,msf_21,msf_22,msf_23
2.58438920975,0.544101238251,0.466793715954,1.25416815281,1.00192964077,0.749691188335,0.497452676296,0.245214194059,0.258967667818,0.285734593868,0.312501519918,0.339268445969,0.366035372019,0.392802327871,0.419569253922,0.446336179972,0.46219176054,0.30280059576,0.14340941608,0.0
2.2310154438,0.689830839634,0.611572921276,1.27668070793,1.06862533092,0.860569953918,0.652514517307,0.444459110498,0.426700204611,0.427067518234,0.42743486166,0.427802175283,0.428169518709,0.428536862135,0.428904175758,0.429271519184,0.429638832808,0.283180326223,0.133368864655,0.0
2.76548504829,0.234967425466,0.250626653433,0.897379279137,1.35679733753,1.00496304035,0.653128802776,0.411742955446,0.40660622716,0.40146946907,0.396332710981,0.391195952892,0.386059194803,0.380922436714,0.375785678625,0.370648950338,0.362991422415,0.240365415812,0.117739386857,0.0
2.88312554359,0.610588550568,0.57364320755,1.54590594769,1.65443575382,1.1664557457,0.678475737572,0.219666823745,0.246650367975,0.273633897305,0.300617426634,0.327600985765,0.354584515095,0.381568044424,0.408551603556,0.435535132885,0.462518662214,0.313467025757,0.142402619123,0.0
2.5384247303,0.478373795748,1.13626205921,2.19175291061,1.75126540661,1.31077778339,0.870290100574,0.429802507162,0.399027884007,0.381194442511,0.363361001015,0.345527559519,0.327694118023,0.309860676527,0.292027235031,0.274193793535,0.256360352039,0.172178804874,0.0824741348624,0.0
2.12631487846,0.708198606968,0.511234402657,1.46737611294,1.22837626934,0.949263811111,0.670151293278,0.46387898922,0.475699335337,0.487519711256,0.499340087175,0.511160433292,0.522980809212,0.534801185131,0.54662156105,0.558441877365,0.570262253284,0.387825995684,0.192394405603,0.0
2.35653162003,0.388949513435,0.454830139875,1.43705177307,2.31655335426,1.59753394127,0.878514587879,0.474835604429,0.472005188465,0.469174802303,0.466344386339,0.463513970375,0.460683584213,0.457853168249,0.455022782087,0.452192366123,0.443908572197,0.296714663506,0.149520784616,0.00232688011602
2.07379198074,0.635187029839,0.340147018433,1.18071246147,2.02127790451,1.7850509882,0.766224682331,0.491291552782,0.478012382984,0.464733213186,0.451454073191,0.438174903393,0.424895733595,0.411616563797,0.398337393999,0.385058224201,0.371779054403,0.248820394278,0.121189251542,0.0
2.37980318069,0.485695749521,0.467877388,1.23617017269,1.23129451275,0.951504230499,0.671714007854,0.517798781395,0.52467238903,0.531545937061,0.538419544697,0.545293092728,0.552166700363,0.559040248394,0.56591385603,0.57278740406,0.579661011696,0.392864078283,0.202195867896,0.0115276547149
2.15292978287,0.632001459599,0.34702321887,1.15012943745,1.41772007942,1.05468726158,0.691654503345,0.508086502552,0.514087736607,0.520088970661,0.526090204716,0.53209143877,0.538092672825,0.544093906879,0.550095200539,0.556096434593,0.539150714874,0.360516637564,0.181882530451,0.00324842287228
2.76459264755,0.835974574089,0.36763086915,0.957967340946,1.54830384254,1.32892382145,0.849098980427,0.431159585714,0.428891003132,0.426622420549,0.424353837967,0.422085225582,0.419816643,0.417548060417,0.415279477835,0.413010895252,0.405901312828,0.267964452505,0.130027592182,0.0
2.0700814724,0.898126006126,0.394031018019,1.10049664974,1.80696225166,1.63298892975,1.0029579401,0.386513590813,0.366598635912,0.346683651209,0.326768696308,0.306853741407,0.286938786507,0.267023801804,0.247108846903,0.227193892002,0.2072789222,0.138927325606,0.0681482776999,0.0
2.23036289215,0.246200114489,0.237459734082,0.777990043163,1.31852042675,1.15484189987,0.61473429203,0.380883872509,0.366956740618,0.353029578924,0.339102447033,0.325175315142,0.311248153448,0.297321021557,0.283393859863,0.269466727972,0.255539566278,0.17106282711,0.0829350799322,0.0
2.17227840424,0.286989659071,0.435927510262,1.19689714909,1.95786678791,1.58919274807,0.672128379345,0.410414963961,0.420481979847,0.430548995733,0.44061601162,0.450683027506,0.460750043392,0.470817059278,0.480884075165,0.490951091051,0.501018106937,0.337851285934,0.165012180805,0.0
2.28871774673,0.802019536495,0.868429601192,1.17267930508,0.952404558659,0.732129812241,0.511855065823,0.353656291962,0.337635368109,0.321614444256,0.305593490601,0.289572566748,0.273551642895,0.257530719042,0.241509780288,0.225488841534,0.205901443958,0.133668854833,0.0614362582564,0.0
2.09155654907,0.395428568125,0.295020133257,1.06514072418,1.83526134491,1.34429180622,0.64019536972,0.29961374402,0.313257843256,0.326901972294,0.340546071529,0.354190170765,0.367834299803,0.381478399038,0.395122528076,0.408766627312,0.407839208841,0.266395628452,0.124952055514,0.0
2.28976011276,0.760442852974,0.512855827808,1.49813497066,1.75187945366,1.23713469505,0.722389996052,0.435377627611,0.452547281981,0.46971693635,0.486886560917,0.504056215286,0.521225869656,0.538395524025,0.555565178394,0.572734832764,0.565371274948,0.37867218256,0.191973105073,0.00527401454747
2.42781257629,0.72298514843,0.4673602283,1.45802760124,1.30576097965,0.993662655354,0.681564331055,0.488383561373,0.49217402935,0.495964467525,0.499754905701,0.503545343876,0.507335782051,0.511126220226,0.514916718006,0.518707156181,0.522497594357,0.36017614603,0.181248262525,0.00232038018294
2.91640996933,0.231186315417,1.14394128323,1.72196912766,1.32287096977,0.923772990704,0.52467495203,0.363800227642,0.351535886526,0.339271515608,0.327007174492,0.314742833376,0.30247849226,0.290214151144,0.277949780226,0.26568543911,0.246940970421,0.166222780943,0.0855045840144,0.00478639360517
2.12976956367,0.20878918469,0.289417982101,0.904000818729,1.37396812439,0.996503770351,0.619039416313,0.496358960867,0.473499625921,0.450640290976,0.42778095603,0.404921650887,0.382062315941,0.359202980995,0.336343675852,0.313484340906,0.29062500596,0.194122508168,0.0965038910508,0.0
2.15213704109,0.376628011465,0.359387814999,1.03139662743,1.21616840363,0.85540086031,0.494633346796,0.332283586264,0.360810577869,0.389337569475,0.417864590883,0.446391582489,0.474918574095,0.503445565701,0.531972587109,0.560499548912,0.571989357471,0.370831996202,0.169674664736,0.0
2.7409555912,0.792780160904,0.439245343208,1.56458604336,1.9101485014,1.27105498314,0.631961405277,0.265250116587,0.266667336226,0.268084585667,0.269501835108,0.270919054747,0.272336304188,0.273753553629,0.275170773268,0.276588022709,0.27800527215,0.187919855118,0.0856508016586,0.0
2.75934886932,0.309753984213,0.410699725151,1.12631607056,1.4578025341,1.09166657925,0.72553050518,0.359394490719,0.327220380306,0.335916906595,0.344613432884,0.353309988976,0.362006515265,0.370703041553,0.379399567842,0.388096094131,0.396792650223,0.274509400129,0.140488311648,0.00646722782403
2.45528244972,0.598196029663,0.415092527866,1.0899528265,1.16608583927,0.927867114544,0.689648389816,0.459477424622,0.433834433556,0.40819144249,0.382548451424,0.356905460358,0.331262469292,0.305619478226,0.27997648716,0.254333496094,0.228690505028,0.153755486012,0.0774743855,0.00119328696746
2.21565032005,0.585663735867,0.466791152954,1.24781453609,1.48070633411,1.03155779839,0.582409322262,0.42458280921,0.443631082773,0.462679356337,0.4817276299,0.500775873661,0.519824147224,0.538872420788,0.557920694351,0.576968967915,0.589463412762,0.389794021845,0.190124630928,0.0
2.21273374557,0.459058940411,0.824742436409,2.12320923805,1.66071522236,1.19822120667,0.735727190971,0.559993386269,0.549612760544,0.539232134819,0.528851509094,0.518470883369,0.508090257645,0.49770963192,0.487328976393,0.476948350668,0.451464653015,0.301777780056,0.152090907097,0.00240403157659
2.095307827,0.382220566273,0.485589742661,1.29336416721,2.01367092133,1.26784324646,0.52201551199,0.233183324337,0.238906264305,0.244629204273,0.250352144241,0.256075084209,0.261798024178,0.267520964146,0.273243904114,0.278966844082,0.273884773254,0.179899230599,0.0859136879444,0.0
2.62329220772,0.847365558147,0.42705488205,1.51579523087,2.06182527542,1.40671086311,0.751596391201,0.257837712765,0.260006904602,0.262176066637,0.264345258474,0.266514420509,0.268683612347,0.270852804184,0.273021966219,0.275191158056,0.277360320091,0.186358094215,0.0947776436806,0.00319719291292
2.16540622711,0.835471093655,0.305025875568,0.993576407433,1.57186794281,1.11310184002,0.654335677624,0.326574116945,0.315525442362,0.304476797581,0.2934281528,0.282379508018,0.271330833435,0.260282188654,0.249233543873,0.238184884191,0.227136239409,0.154650717974,0.0776795372367,0.000708355451934
2.39761137962,0.864311397076,0.967444598675,2.3130671978,1.84020555019,1.36734390259,0.894482195377,0.471509605646,0.442057460546,0.412605345249,0.383153229952,0.353701084852,0.324248969555,0.294796854258,0.265344709158,0.235892593861,0.206440463662,0.138717576861,0.0698437988758,0.000970007909928
2.29451155663,0.473005414009,0.485736846924,1.33178782463,2.17783880234,1.77752459049,0.816950023174,0.558878600597,0.543802678585,0.528726696968,0.513650715351,0.498574733734,0.483498752117,0.4684227705,0.453346788883,0.438270807266,0.423194825649,0.287713855505,0.147815197706,0.00791653990746
2.36837697029,0.843113422394,0.553630769253,1.44806289673,1.62043213844,1.10875165462,0.597071111202,0.273335635662,0.291826575994,0.310317516327,0.328808456659,0.347299396992,0.365790337324,0.384281277657,0.402772188187,0.421263128519,0.439754068851,0.306591451168,0.155343964696,0.00409649033099
2.69318509102,0.294555395842,0.86921620369,1.6521320343,1.31270432472,0.973276615143,0.633848905563,0.450346112251,0.465498834848,0.480651557446,0.49580425024,0.51095700264,0.526109695435,0.541262388229,0.556415140629,0.571567833424,0.566694736481,0.367479145527,0.168263494968,0.0
2.47208333015,0.210513278842,0.336213737726,0.995309412479,1.65440511703,1.51906061172,0.890710711479,0.262360781431,0.205441385508,0.20583344996,0.206225499511,0.206617563963,0.207009628415,0.207401677966,0.207793742418,0.20818580687,0.208577856421,0.140846997499,0.0670489445329,0.0
2.28147673607,0.44131565094,0.722772359848,1.3824583292,1.09915196896,0.815845727921,0.53253942728,0.249233096838,0.251922339201,0.261938333511,0.271954357624,0.281970381737,0.291986405849,0.30200240016,0.312018424273,0.322034448385,0.332050472498,0.226247772574,0.110732391477,0.0
2.96572685242,0.833774626255,0.37039488554,1.29423439503,2.21807384491,1.70656239986,0.772650301456,0.346925497055,0.356377214193,0.365828961134,0.375280678272,0.384732425213,0.394184142351,0.403635889292,0.413087636232,0.422539353371,0.431991100311,0.288712561131,0.131029814482,0.0
2.95004320145,0.543177485466,0.385679215193,1.10198545456,1.81829154491,1.33099746704,0.784532368183,0.373228341341,0.378292948008,0.383357584476,0.388422220945,0.393486857414,0.398551493883,0.403616130352,0.408680766821,0.41374540329,0.410834372044,0.267016589642,0.123198837042,0.0
2.86380171776,0.765152394772,0.395972460508,1.41970670223,1.77303171158,1.18002414703,0.58701646328,0.318460822105,0.305965870619,0.29347088933,0.280975937843,0.268480956554,0.255986005068,0.243491023779,0.230996057391,0.218501091003,0.205035805702,0.134019732475,0.0630036741495,0.0
2.58884000778,0.75155043602,0.358596891165,1.20991611481,1.48223292828,1.04636907578,0.610505282879,0.301948338747,0.330555796623,0.359163254499,0.387770682573,0.41637814045,0.444985598326,0.473593056202,0.502200484276,0.530807971954,0.542244672775,0.353494405746,0.164744094014,0.0
2.57690405846,0.843021273613,0.695553421974,1.81554996967,1.56303584576,0.977126598358,0.391217410564,0.219422012568,0.219658792019,0.219895586371,0.220132380724,0.220369160175,0.220605954528,0.22084274888,0.221079528332,0.221316322684,0.221553102136,0.148078098893,0.0711485669017,0.0
2.15775609016,0.623301267624,0.365196406841,1.21754407883,1.09898757935,0.875772535801,0.652557492256,0.549395024776,0.553925275803,0.558455467224,0.56298571825,0.567515909672,0.572046160698,0.576576411724,0.581106603146,0.585636854172,0.590167045593,0.399755835533,0.18315218389,0.0
2.69750952721,0.610783338547,0.54706799984,1.59779965878,2.06034064293,1.36481022835,0.669280052185,0.2907307446,0.306284934282,0.321839123964,0.337393313646,0.352947473526,0.368501663208,0.38405585289,0.399610042572,0.415164232254,0.422337919474,0.281557261944,0.140776589513,0.0
2.00466322899,0.805135607719,0.528286218643,1.38605725765,2.16639900208,1.50788474083,0.849370360374,0.23192922771,0.266339510679,0.300749778748,0.335160076618,0.369570344687,0.403980612755,0.438390910625,0.472801178694,0.507211446762,0.541621744633,0.371219933033,0.190148711205,0.00907748751342
2.02316880226,0.487567961216,0.483672767878,1.43549287319,1.37932288647,0.960722923279,0.542122960091,0.313205718994,0.330496758223,0.347787797451,0.365078866482,0.38236990571,0.399660944939,0.416952013969,0.434243053198,0.451534122229,0.463579505682,0.302896380424,0.142213284969,0.0
2.42107486725,0.881661474705,0.470884740353,1.26569223404,1.6264950037,1.18369841576,0.740901947021,0.410267561674,0.400992482901,0.391717404127,0.382442325354,0.37316724658,0.363892167807,0.354617089033,0.34534201026,0.336066931486,0.324976921082,0.211624383926,0.0982718542218,0.0
2.03195619583,0.758347153664,0.665762841702,1.86204862595,1.68856394291,1.1507935524,0.613023161888,0.459019184113,0.438977390528,0.418935596943,0.398893803358,0.378852009773,0.358810216188,0.338768422604,0.318726629019,0.298684835434,0.275679111481,0.179956093431,0.0842330604792,0.0
2.29880023003,0.376656681299,0.466160744429,1.55157566071,2.20023417473,1.59855127335,0.996868550777,0.573549747467,0.572206437588,0.570863068104,0.56951969862,0.568176388741,0.566833019257,0.565489649773,0.564146280289,0.562802970409,0.550361156464,0.355826467276,0.161291763186,0.0
2.04427218437,0.713199794292,0.386904448271,1.33050680161,2.27410912514,1.56018435955,0.750045001507,0.415969371796,0.415427863598,0.414886325598,0.4143448174,0.4138032794,0.413261771202,0.412720233202,0.412178725004,0.411637187004,0.411095678806,0.268345504999,0.122970640659,0.0
2.63629055023,0.43988224864,0.554612219334,1.44890236855,1.6614010334,1.10528552532,0.549169957638,0.386864453554,0.400376111269,0.413887768984,0.427399426699,0.440911084414,0.454422742128,0.467934399843,0.481446057558,0.494957745075,0.506918430328,0.339504957199,0.17209148407,0.00467801420018
2.28121685982,0.327129006386,0.706212997437,1.25821125507,1.0416187048,0.825026214123,0.608433663845,0.500285983086,0.483936786652,0.467587590218,0.451238363981,0.434889167547,0.418539941311,0.402190715075,0.385841518641,0.369492292404,0.35314309597,0.23745457828,0.108129382133,0.0
2.52228665352,0.312680006027,0.573574602604,1.51894545555,2.15950465202,1.5889288187,1.01835298538,0.546109855175,0.546539545059,0.546969234943,0.547398984432,0.547828674316,0.548258364201,0.548688054085,0.549117803574,0.549547493458,0.549977183342,0.360657304525,0.167982503772,0.0
2.1392800808,0.418588876724,0.745857417583,1.78553175926,1.47885787487,1.17218387127,0.865509927273,0.561332583427,0.536589086056,0.511845588684,0.487102091312,0.462358593941,0.437615096569,0.412871599197,0.388128101826,0.363384574652,0.33864107728,0.228408306837,0.11615151912,0.00389473256655
2.48027825356,0.335073918104,0.912312150002,2.30542206764,1.75642192364,1.20742177963,0.658421695232,0.424844771624,0.440459042788,0.456073284149,0.471687555313,0.487301826477,0.502916097641,0.5185303092,0.534144580364,0.549758851528,0.545766711235,0.359828621149,0.173890575767,0.0
2.05545926094,0.796170294285,0.882006764412,1.78853046894,1.39440643787,1.0002822876,0.606158316135,0.33857691288,0.355680763721,0.372784644365,0.389888495207,0.406992346048,0.424096226692,0.441200077534,0.458303958178,0.475407809019,0.481305539608,0.320510536432,0.159715548158,0.0
2.79037356377,0.561099886894,0.682078421116,1.70725333691,1.29804670811,0.888840079308,0.479633450508,0.272255510092,0.291852027178,0.311448514462,0.331045031548,0.350641518831,0.370238035917,0.389834523201,0.409431040287,0.429027527571,0.432550817728,0.290620535612,0.1486902982,0.00676003610715
2.51036095619,0.657896161079,0.484093397856,1.32607150078,1.69848358631,1.20242285728,0.706362068653,0.286562263966,0.283733099699,0.280903935432,0.278074771166,0.275245606899,0.272416442633,0.269587278366,0.2667581141,0.263928949833,0.261099785566,0.170570388436,0.0790653303266,0.0
2.71532964706,0.749707221985,0.648225903511,1.41138267517,1.1634812355,0.915579676628,0.667678177357,0.588331460953,0.578589975834,0.56884855032,0.559107065201,0.549365580082,0.539624154568,0.529882669449,0.52014118433,0.510399699211,0.500658273697,0.336998343468,0.172590136528,0.00818193797022
2.00101327896,0.576908409595,0.254998385906,0.739082217216,1.22316610813,0.952726662159,0.476765215397,0.324521660805,0.325096517801,0.325671374798,0.326246261597,0.326821118593,0.32739597559,0.327970832586,0.328545719385,0.329120576382,0.329695433378,0.223149970174,0.106502592564,0.0
2.04731822014,0.269120395184,0.501164913177,1.37285888195,2.24455285072,1.71360886097,1.01033902168,0.452694326639,0.466693073511,0.480691820383,0.494690597057,0.508689343929,0.522688090801,0.536686837673,0.550685584545,0.564684331417,0.578683078289,0.392271101475,0.186393737793,0.0
2.58535909653,0.224199861288,0.440121173859,1.4514592886,1.8803229332,1.34646439552,0.812605917454,0.489015161991,0.488176763058,0.487338364124,0.486499965191,0.485661566257,0.484823197126,0.483984798193,0.48314639926,0.482308000326,0.481469601393,0.329212605953,0.164695456624,0.00017829661374
2.67233467102,0.642612338066,0.882784068584,2.15081477165,1.70735526085,1.26389575005,0.820436239243,0.583021342754,0.572916448116,0.562811613083,0.552706778049,0.542601943016,0.532497107983,0.522392272949,0.512287437916,0.502182602882,0.482521861792,0.31507346034,0.147625073791,0.0
2.44609951973,0.893330276012,0.486530840397,1.4657920599,1.46043741703,1.12014079094,0.779844105244,0.511730015278,0.512491285801,0.513252615929,0.514013886452,0.514775216579,0.515536487103,0.516297757626,0.517059087753,0.517820358276,0.518581628799,0.344368696213,0.15684646368,0.0
2.96604657173,0.882318258286,0.31582826376,0.90604019165,1.49625217915,1.34491932392,0.908140540123,0.577769160271,0.542191684246,0.506614208221,0.471036761999,0.435459285975,0.399881839752,0.364304363728,0.328726887703,0.293149441481,0.257571965456,0.169958278537,0.0817982703447,0.0
2.45815086365,0.294799536467,0.419128626585,1.53148531914,1.78633987904,1.25389444828,0.721449017525,0.287191718817,0.321652382612,0.356113016605,0.390573650599,0.425034314394,0.459494948387,0.493955612183,0.528416275978,0.562876880169,0.597337543964,0.401046276093,0.203220427036,0.00539457472041
2.31414651871,0.221279785037,0.769928336143,1.61681175232,1.33402752876,1.05124330521,0.76845908165,0.545859932899,0.508848845959,0.47183778882,0.43482670188,0.397815614939,0.3608045578,0.32379347086,0.286782413721,0.24977132678,0.212760254741,0.144478797913,0.0741514116526,0.00382402166724
2.84141016006,0.332045763731,0.330236673355,1.10966479778,1.65625011921,1.21963191032,0.783013641834,0.492372304201,0.498182177544,0.503992080688,0.509801924229,0.515611827374,0.521421670914,0.527231574059,0.533041417599,0.538851320744,0.544661164284,0.365946680307,0.177982285619,0.0
2.22539043427,0.373413026333,0.336282104254,0.939446568489,1.54261100292,1.49535143375,0.855014622211,0.422576099634,0.423702567816,0.424829035997,0.425955533981,0.427082002163,0.428208470345,0.429334938526,0.430461406708,0.431587874889,0.421840876341,0.276074975729,0.130309090018,0.0
2.46580767632,0.555961370468,0.380960166454,1.346108675,1.3495041132,0.982225775719,0.61494743824,0.46121314168,0.465584248304,0.469955354929,0.474326461554,0.47869759798,0.483068704605,0.48743981123,0.491810917854,0.496182024479,0.48251631856,0.324052542448,0.165588796139,0.00712504936382
2.08861637115,0.615402698517,0.581482589245,1.53141510487,1.24825668335,0.965098261833,0.681939840317,0.491022706032,0.49422237277,0.497422009706,0.500621676445,0.503821313381,0.507020950317,0.510220646858,0.513420283794,0.516619920731,0.498952418566,0.325459182262,0.151965945959,0.0
2.21952414513,0.578666269779,0.473878115416,1.42305648327,2.26978707314,1.58811974525,0.906452357769,0.266854256392,0.276357114315,0.285859972239,0.295362830162,0.304865688086,0.314368546009,0.323871403933,0.333374261856,0.34287711978,0.352379977703,0.237113937736,0.121499381959,0.00588483456522
2.37208771706,0.525501012802,1.55567002296,2.15165901184,1.70920526981,1.26675140858,0.824297606945,0.495977461338,0.498806208372,0.501634955406,0.504463732243,0.507292509079,0.510121226311,0.512950003147,0.515778779984,0.518607497215,0.521436274052,0.345417827368,0.159520164132,0.0
2.36127471924,0.500033199787,0.900376558304,2.35505151749,1.80499303341,1.25493443012,0.704875767231,0.234015524387,0.24014878273,0.246282041073,0.252415299416,0.258548557758,0.264681816101,0.270815044641,0.276948302984,0.283081561327,0.278653562069,0.183849066496,0.089044585824,0.0
2.73573207855,0.736347973347,0.328766494989,0.864612042904,1.40045762062,1.09395885468,0.736859381199,0.523238956928,0.515533924103,0.507828891277,0.500123858452,0.492418885231,0.484713852406,0.477008849382,0.469303816557,0.461598813534,0.453893780708,0.304332196712,0.147430062294,0.0
2.01128029823,0.638547301292,0.536994934082,1.50342392921,1.4707903862,1.16496634483,0.859142363071,0.56375837326,0.560959339142,0.558160364628,0.555361330509,0.552562355995,0.549763321877,0.546964347363,0.544165313244,0.54136633873,0.538567304611,0.368216574192,0.183097437024,0.0
2.57352089882,0.52100867033,0.911925792694,1.31989634037,1.10513663292,0.890376806259,0.675617098808,0.489639550447,0.460591614246,0.431543707848,0.402495801449,0.37344789505,0.344399988651,0.31535205245,0.286304146051,0.257256239653,0.223216548562,0.148084506392,0.0729524567723,0.0
2.83617997169,0.722856938839,0.237098038197,0.852417647839,1.41822755337,1.07334411144,0.728460609913,0.383577108383,0.331071436405,0.316027253866,0.300983041525,0.285938858986,0.270894646645,0.255850464106,0.240806251764,0.225762054324,0.20923088491,0.137620210648,0.0660095512867,0.0
2.99145054817,0.762214362621,0.488891422749,1.51026272774,1.60282766819,1.24683630466,0.890845000744,0.589069843292,0.565826952457,0.542584061623,0.519341111183,0.496098220348,0.472855299711,0.449612379074,0.426369458437,0.403126567602,0.379169017076,0.245966672897,0.112764328718,0.0
2.71908926964,0.287948966026,0.945466279984,1.59410083294,1.31092274189,1.02774453163,0.744566440582,0.512764155865,0.518179655075,0.523595154285,0.529010653496,0.534426152706,0.539841651917,0.545257151127,0.550672650337,0.556088149548,0.561503648758,0.37263917923,0.169494867325,0.0
2.77621459961,0.865835666656,0.499069184065,1.55463731289,1.749553442,1.20565998554,0.661766469479,0.456560373306,0.428121715784,0.39968302846,0.371244370937,0.342805683613,0.314367026091,0.285928338766,0.257489681244,0.229050993919,0.19574534893,0.12813436985,0.0605233944952,0.0
2.61530423164,0.310411036015,0.422884553671,1.27315986156,2.12343525887,1.8939987421,1.18090820312,0.555550396442,0.551380038261,0.547209739685,0.543039381504,0.538869023323,0.534698665142,0.530528306961,0.52635794878,0.522187590599,0.50272578001,0.325986295938,0.149246752262,0.0
2.74532151222,0.69778573513,0.251123249531,0.807939231396,1.36475527287,1.23718869686,0.832696855068,0.532696425915,0.523521482944,0.514346599579,0.505171656609,0.495996743441,0.486821830273,0.477646917105,0.468472003937,0.459297090769,0.450122177601,0.313965141773,0.1600831002,0.00620104791597
2.48969960213,0.321401119232,0.534985780716,1.96139490604,1.73710858822,1.21702110767,0.696933567524,0.3127823174,0.340859085321,0.368935823441,0.397012591362,0.425089359283,0.453166097403,0.481242865324,0.509319603443,0.537396371365,0.552148580551,0.367159605026,0.1821706146,0.0
2.58557868004,0.773362398148,0.594470083714,1.3589015007,1.15770196915,0.956502437592,0.755302906036,0.555721819401,0.552290737629,0.548859655857,0.545428574085,0.541997492313,0.538566410542,0.53513532877,0.531704246998,0.528273165226,0.514886617661,0.342506825924,0.170126989484,0.0
2.77231526375,0.420126914978,0.514052331448,1.62292230129,1.2911785841,0.95943492651,0.627691268921,0.314189612865,0.3451359272,0.376082271338,0.407028615475,0.43797492981,0.468921273947,0.499867618084,0.530813932419,0.561760306358,0.592706620693,0.393110066652,0.191557452083,0.0
2.84248638153,0.85722053051,0.582966685295,2.05978322029,1.85117375851,1.1516109705,0.452048003674,0.256803035736,0.266779571772,0.276756137609,0.286732673645,0.296709239483,0.306685775518,0.316662341356,0.326638907194,0.33661544323,0.346592009068,0.226599022746,0.106205388904,0.0
2.30579829216,0.565435886383,0.244248181581,0.728944897652,1.21364164352,1.04216325283,0.646333158016,0.325518071651,0.343671262264,0.361824452877,0.37997764349,0.398130834103,0.416284024715,0.434437215328,0.452590405941,0.470743596554,0.467442899942,0.304057627916,0.140672370791,0.0
2.88034343719,0.516997456551,0.357097148895,1.24255812168,1.51566743851,1.15988612175,0.804104864597,0.554416954517,0.553243041039,0.552069067955,0.550895154476,0.549721240997,0.548547267914,0.547373354435,0.546199440956,0.545025467873,0.543851554394,0.361694693565,0.170501083136,0.0
2.81960463524,0.418010950089,1.36895298958,1.80064868927,1.45313954353,1.10563051701,0.758121371269,0.410612314939,0.390243947506,0.380990475416,0.371737033129,0.362483561039,0.353230118752,0.343976676464,0.334723204374,0.325469762087,0.316216319799,0.207539722323,0.0969179943204,0.0
2.05944895744,0.45990562439,0.557210803032,1.68448102474,1.57664465904,1.14134287834,0.706040978432,0.537512481213,0.540763020515,0.544013619423,0.54726421833,0.550514757633,0.553765356541,0.557015895844,0.560266494751,0.563517034054,0.555114507675,0.373837500811,0.192560479045,0.0112834526226
